broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance	test_family
BRD-K93255255-001-02-1	indoximod	indoleamine 2,3-dioxygenase inhibitor	IDO1	16	15	0.04235715254085	0.0331638848404	0.00919326770045	0.9527189705620792	1.0	indoleamine 2,3-dioxygenase inhibitor ido1	other	BH across all 4,686 tested PRISM compounds
BRD-K81473089-003-26-1	tacrine	acetylcholinesterase inhibitor	ACHE, BCHE	14	13	-0.2078084000265	-0.217185529596	0.0093771295694999	0.9034412254330528	1.0	acetylcholinesterase inhibitor ache, bche	other	BH across all 4,686 tested PRISM compounds
BRD-K56735750-001-06-8	carbadox	other antibiotic		15	15	-0.20600748023	-0.215575364796	0.0095678845659999	0.5614474146848649	1.0	other antibiotic 	other	BH across all 4,686 tested PRISM compounds
BRD-K03504028-001-07-6	amygdalin	caspase activator	CASP3	14	13	-0.1191597537600999	-0.128795722768	0.0096359690079	0.7524427599988597	1.0	caspase activator casp3	other	BH across all 4,686 tested PRISM compounds
BRD-K81729199-001-02-8	AQ-RA741	acetylcholine receptor antagonist	CHRM2	15	15	0.0321308232101	0.0224568980461	0.009673925164	0.5338294217441396	1.0	acetylcholine receptor antagonist chrm2	other	BH across all 4,686 tested PRISM compounds
BRD-K69776681-001-03-8	volasertib	PLK inhibitor	PLK1	15	15	-2.59966892418	-2.60938191526	0.0097129910800002	0.8034625743147712	1.0	plk inhibitor plk1	other	BH across all 4,686 tested PRISM compounds
BRD-K60441002-001-04-8	muscimol	benzodiazepine receptor agonist	GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRR1, GABRR2, GABRR3	15	15	0.16199396904	0.152143647951	0.0098503210889999	0.7089232340537643	1.0	benzodiazepine receptor agonist gabra1, gabra2, gabra3, gabra4, gabra5, gabra6, gabrr1, gabrr2, gabrr3	other	BH across all 4,686 tested PRISM compounds
BRD-K67628093-001-01-9	INCB-3284	CC chemokine receptor antagonist	CCR2	16	15	-0.0001993420719699	-0.0100801858453	0.00988084377333	0.7972289049943062	1.0	cc chemokine receptor antagonist ccr2	other	BH across all 4,686 tested PRISM compounds
BRD-K83766205-001-03-8	metirosine	tyrosine hydroxylase inhibitor	TH	14	15	0.1706826182135	0.1607841145	0.0098985037135	0.7434206976952524	1.0	tyrosine hydroxylase inhibitor th	other	BH across all 4,686 tested PRISM compounds
BRD-A50311610-300-10-4	meclizine	constitutive androstane receptor (CAR) agonist	HRH1, NR1I3	14	15	-0.0679859912482	-0.0780807796674	0.0100947884192	0.3709510345330966	1.0	constitutive androstane receptor (car) agonist hrh1, nr1i3	other	BH across all 4,686 tested PRISM compounds
BRD-K83189926-001-03-1	UNC1215	L3MBTL antagonist	L3MBTL3	15	15	-0.0611288470281	-0.0712377638373	0.0101089168092	0.6783024655972324	1.0	l3mbtl antagonist l3mbtl3	other	BH across all 4,686 tested PRISM compounds
BRD-A29281099-003-03-2	clorprenaline	adrenergic receptor agonist	ADRB1, ADRB2	14	15	-0.2127638460979999	-0.223063828393	0.010299982295	0.7434206976952524	1.0	adrenergic receptor agonist adrb1, adrb2	other	BH across all 4,686 tested PRISM compounds
BRD-K59522102-001-14-6	piperine	monoamine oxidase inhibitor	MAOA, MAOB, TRPV1	14	13	-0.07643789962575	-0.0867975860981	0.01035968647235	0.512401349804485	1.0	monoamine oxidase inhibitor maoa, maob, trpv1	other	BH across all 4,686 tested PRISM compounds
BRD-K44849676-001-10-5	capsazepine	TRPV agonist	TRPV1, TRPV4	15	15	0.218902930407	0.208539011548	0.010363918859	0.8682259903524354	1.0	trpv agonist trpv1, trpv4	other	BH across all 4,686 tested PRISM compounds
BRD-A11662333-001-03-3	meparfylon			14	13	0.06670649392785	0.0563380256378	0.0103684682900499	0.4816636597724861	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K65928735-001-04-3	AZD1480	JAK inhibitor	JAK1, JAK2, JAK3	15	15	-0.260049471934	-0.270581540118	0.0105320681839999	0.4807311104556225	1.0	jak inhibitor jak1, jak2, jak3	other	BH across all 4,686 tested PRISM compounds
BRD-K13414800-001-01-3	vesnarinone	phosphodiesterase inhibitor	KCNH2, PDE3A	16	15	0.03481103073585	0.0242457889923	0.0105652417435499	0.5935945343883464	1.0	phosphodiesterase inhibitor kcnh2, pde3a	other	BH across all 4,686 tested PRISM compounds
BRD-K93632104-001-17-2	salicylic-acid	cyclooxygenase inhibitor	AKR1C1, PTGS1, PTGS2	15	15	0.254366158391	0.2437027044	0.010663453991	0.8357050269952793	1.0	cyclooxygenase inhibitor akr1c1, ptgs1, ptgs2	other	BH across all 4,686 tested PRISM compounds
BRD-K53263234-001-05-2	CITCO	constitutive androstane receptor (CAR) agonist	NR1I3	15	15	-0.103062931504	-0.113728314105	0.010665382601	1.0	1.0	constitutive androstane receptor (car) agonist nr1i3	other	BH across all 4,686 tested PRISM compounds
BRD-A48180038-003-24-3	trihexyphenidyl	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4, CHRM5	15	15	0.215152070231	0.204462800795	0.0106892694359999	0.8357050269952793	1.0	acetylcholine receptor antagonist chrm1, chrm2, chrm3, chrm4, chrm5	other	BH across all 4,686 tested PRISM compounds
BRD-K52751261-001-06-1	TAK-715	p38 MAPK inhibitor	MAPK14	15	15	-0.494608504246	-0.505308098184	0.010699593938	0.4807311104556225	1.0	p38 mapk inhibitor mapk14	other	BH across all 4,686 tested PRISM compounds
BRD-K09635314-001-03-4	m-3M3FBS		PLCB2, PLCB3, PLCD1, PLCG1, PLCG2	14	14	0.0243452693524999	0.0136217833846	0.0107234859678999	1.0	1.0	 plcb2, plcb3, plcd1, plcg1, plcg2	other	BH across all 4,686 tested PRISM compounds
BRD-K44974079-001-01-3	ticagrelor	purinergic receptor antagonist	P2RY12	14	15	-0.326503446577	-0.337362250494	0.0108588039169999	0.9825901131969854	1.0	purinergic receptor antagonist p2ry12	other	BH across all 4,686 tested PRISM compounds
BRD-K30213273-001-01-6	fenofibric-acid	cytochrome P450 inhibitor	CLCN1, PPARA	15	15	0.0323658085635	0.0213099098681	0.0110558986954	0.3195059648919748	1.0	cytochrome p450 inhibitor clcn1, ppara	other	BH across all 4,686 tested PRISM compounds
BRD-K88186167-001-04-8	GW-4064	FXR agonist	NR1H4	15	15	0.012437008644	0.00130066711986	0.01113634152414	0.2808420108662984	1.0	fxr agonist nr1h4	other	BH across all 4,686 tested PRISM compounds
BRD-K92723993-001-06-7	imatinib	Bcr-Abl kinase inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor	ABL1, CSF1R, DDR1, KIT, NTRK1, PDGFRA, PDGFRB, RET	16	15	-0.7147044526499999	-0.725923234351	0.0112187817010001	0.5935945343883464	1.0	bcr-abl kinase inhibitor, kit inhibitor, pdgfr tyrosine kinase receptor inhibitor abl1, csf1r, ddr1, kit, ntrk1, pdgfra, pdgfrb, ret	other	BH across all 4,686 tested PRISM compounds
BRD-K58772419-001-07-0	AZD6482	PI3K inhibitor	PIK3CA, PIK3CB, PIK3CD, PIK3CG	15	15	0.0660355506781	0.0547390591458	0.0112964915323	0.8357050269952793	1.0	pi3k inhibitor pik3ca, pik3cb, pik3cd, pik3cg	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K19601669-001-03-5	ruxolitinib-(S)	JAK inhibitor	JAK1, JAK2	16	15	-0.12803589803275	-0.139627738527	0.0115918404942499	0.8278914966146259	1.0	jak inhibitor jak1, jak2	other	BH across all 4,686 tested PRISM compounds
BRD-K49111258-003-29-7	prazosin	adrenergic receptor antagonist	ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, KCNH2, KCNH6, KCNH7	15	15	-0.862882073248	-0.874515300307	0.0116332270589999	0.7400217511938185	1.0	adrenergic receptor antagonist adra1a, adra1b, adra1d, adra2a, adra2b, adra2c, kcnh2, kcnh6, kcnh7	other	BH across all 4,686 tested PRISM compounds
BRD-A88684804-001-04-3	bucetin	analgesic agent		15	15	0.149474719029	0.137786201022	0.0116885180069999	0.8357050269952793	1.0	analgesic agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K42260897-001-09-2	ezetimibe	cholesterol inhibitor, Niemann-Pick C1-like 1 protein antagonist	ANPEP, NPC1L1, SOAT1	14	15	0.0549726034992499	0.0432502206564	0.0117223828428499	0.4194324996066613	1.0	cholesterol inhibitor, niemann-pick c1-like 1 protein antagonist anpep, npc1l1, soat1	other	BH across all 4,686 tested PRISM compounds
BRD-K81316007-001-01-8	4-mu-8C	IRE1 inhibitor	ERN1	15	14	-0.123065790465	-0.1349332762	0.011867485735	0.7766531265771661	1.0	ire1 inhibitor ern1	other	BH across all 4,686 tested PRISM compounds
BRD-K22127577-001-03-7	crenolanib	PDGFR tyrosine kinase receptor inhibitor	CSF1R, FLT3, KIT, PDGFRA, PDGFRB	14	13	-3.666291891305	-3.67818967156	0.0118977802550004	0.6799932443507429	1.0	pdgfr tyrosine kinase receptor inhibitor csf1r, flt3, kit, pdgfra, pdgfrb	other	BH across all 4,686 tested PRISM compounds
BRD-K08586861-001-01-1	ramatroban	prostanoid receptor antagonist	PTGDR2, TBXA2R	14	13	-0.16311904840035	-0.175135096968	0.01201604856765	0.7895508747416392	1.0	prostanoid receptor antagonist ptgdr2, tbxa2r	other	BH across all 4,686 tested PRISM compounds
BRD-K25015158-001-01-2	limaprost-alfadex	prostanoid receptor agonist	PTGER1	15	14	0.173853644023	0.1617445475359999	0.012109096487	0.7434206976952524	1.0	prostanoid receptor agonist ptger1	other	BH across all 4,686 tested PRISM compounds
BRD-K42098891-003-20-5	protriptyline	tricyclic antidepressant	SLC6A2, SLC6A4	14	15	0.020169713911695	0.00803898415803	0.012130729753665	0.7106595685403921	1.0	tricyclic antidepressant slc6a2, slc6a4	other	BH across all 4,686 tested PRISM compounds
BRD-K05804044-001-06-0	AZ-628	RAF inhibitor	BRAF, RAF1	15	15	0.114517556521	0.102286594029	0.0122309624919999	1.0	1.0	raf inhibitor braf, raf1	other	BH across all 4,686 tested PRISM compounds
BRD-K47780086-001-07-9	penciclovir	DNA directed DNA polymerase inhibitor		14	15	-0.05842580367211	-0.0709350810812	0.01250927740909	1.0	1.0	dna directed dna polymerase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-M30288325-001-01-4	G-15	estrogen receptor antagonist	GPER1	15	15	-0.0150283035829	-0.0275404523731	0.0125121487901999	0.4306479898480777	1.0	estrogen receptor antagonist gper1	other	BH across all 4,686 tested PRISM compounds
BRD-K99504665-001-01-2	goserelin-acetate	gonadotropin releasing factor hormone receptor agonist	GNRHR, LHCGR	16	15	-0.172644616845	-0.185159550194	0.012514933349	0.1093983905417291	1.0	gonadotropin releasing factor hormone receptor agonist gnrhr, lhcgr	other	BH across all 4,686 tested PRISM compounds
BRD-K25029121-001-05-8	triclocarban	other antibiotic		16	15	0.0138012036029999	0.00116296637986	0.0126382372231399	0.8278914966146259	1.0	other antibiotic 	other	BH across all 4,686 tested PRISM compounds
BRD-A22152765-003-10-0	tridihexethyl	acetylcholine receptor antagonist	CHRM1, CHRM2, CHRM3	15	15	-0.00565921384983	-0.0183821210984	0.01272290724857	0.3195059648919748	1.0	acetylcholine receptor antagonist chrm1, chrm2, chrm3	other	BH across all 4,686 tested PRISM compounds
BRD-K86670086-001-02-5	sutezolid	protein synthesis inhibitor		16	15	0.012912061461155	8.98114519914e-05	0.0128222500091636	0.5665344518557682	1.0	protein synthesis inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K46585355-001-14-3	acetylsalicylsalicylic-acid	cyclooxygenase inhibitor		15	15	-0.0508363310004	-0.0637404616171	0.0129041306166999	0.9009714934164412	1.0	cyclooxygenase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K31092604-003-03-5	donitriptan	serotonin receptor agonist	HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR5A, HTR6	15	14	0.316392065885	0.3033542296945	0.0130378361905	0.9825901131969854	1.0	serotonin receptor agonist htr1a, htr1b, htr1d, htr1e, htr1f, htr2a, htr5a, htr6	other	BH across all 4,686 tested PRISM compounds
BRD-K83186168-001-01-8	AZD1981	CRTH receptor antagonist	PTGDR2	14	14	0.0120474040007999	-0.001009613374755	0.0130570173755549	0.9450520886884962	1.0	crth receptor antagonist ptgdr2	other	BH across all 4,686 tested PRISM compounds
BRD-A33447119-001-10-8	oxfendazole	anthelmintic agent		15	15	-0.11574310689	-0.128873537915	0.013130431025	1.0	1.0	anthelmintic agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K46254452-001-01-5	GABA-linoleamide	benzodiazepine receptor agonist		15	15	-0.00832980622262	-0.0216209793191	0.01329117309648	0.7715511878155722	1.0	benzodiazepine receptor agonist 	other	BH across all 4,686 tested PRISM compounds
BRD-A64743628-001-01-5	isometheptene-mucate		ADRA1A, SLC18A2	15	15	-0.457553252547	-0.470879099215	0.0133258466679999	0.8034625743147712	1.0	 adra1a, slc18a2	other	BH across all 4,686 tested PRISM compounds
BRD-K83896451-001-06-7	glutamine-(l)		CTPS1, GLUL, GPRC6A, PPAT	14	13	0.04279995934045	0.0294515274903	0.01334843185015	0.6447996764288364	1.0	 ctps1, glul, gprc6a, ppat	other	BH across all 4,686 tested PRISM compounds
BRD-K87774949-001-03-9	istradefylline	adenosine receptor antagonist	ADORA1, ADORA2A, ADORA2B, ADORA3	15	15	-0.253612985346	-0.267088928898	0.0134759435519999	0.6186695570822622	1.0	adenosine receptor antagonist adora1, adora2a, adora2b, adora3	other	BH across all 4,686 tested PRISM compounds
BRD-K63123526-001-01-2	S-methylcysteine		CTSD, MGMT	15	13	-0.0295155366912	-0.0430065532189	0.0134910165277	0.4895780094469332	1.0	 ctsd, mgmt	other	BH across all 4,686 tested PRISM compounds
BRD-K18910433-001-36-6	estradiol	estrogen receptor agonist	ESR1, ESR2, GPER1, KCNMA1, NR1I2	14	13	-0.1383739667885	-0.152129065778	0.0137550989895	0.9419738351432534	1.0	estrogen receptor agonist esr1, esr2, gper1, kcnma1, nr1i2	other	BH across all 4,686 tested PRISM compounds
BRD-K50055394-001-03-6	halopemide	phospholipase inhibitor	PLD1, PLD2	16	15	0.1653079210015	0.151471326583	0.0138365944184999	1.0	1.0	phospholipase inhibitor pld1, pld2	other	BH across all 4,686 tested PRISM compounds
BRD-K17026858-001-01-2	pibenzimol	DNA inhibitor		14	15	0.2386678799134999	0.224684963057	0.0139829168564999	0.498738821650313	1.0	dna inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K01292756-001-25-0	pimozide	dopamine receptor antagonist	CACNA1I, CALM1, DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR2A, KCNA10, KCNH2	15	14	-0.0646632762008	-0.07869718613538	0.01403390993458	0.9825901131969854	1.0	dopamine receptor antagonist cacna1i, calm1, drd1, drd2, drd3, drd4, drd5, hrh1, htr1a, htr2a, kcna10, kcnh2	other	BH across all 4,686 tested PRISM compounds
BRD-K41024817-325-01-0	4-phenolsulfonic-acid			14	15	-0.3837975142665	-0.397951316016	0.0141538017494999	0.5268434347302196	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K79239947-001-06-8	PF-573228	focal adhesion kinase inhibitor	CDK1, CDK2, CDK7, GSK3B, IKBKB	15	15	0.15052992058	0.136352916694	0.014177003886	0.8357050269952793	1.0	focal adhesion kinase inhibitor cdk1, cdk2, cdk7, gsk3b, ikbkb	other	BH across all 4,686 tested PRISM compounds
BRD-A92670106-003-05-4	tocainide	sodium channel blocker	SCN5A	15	15	0.00419156810747	-0.0100354382344	0.01422700634187	0.6482039260122094	1.0	sodium channel blocker scn5a	other	BH across all 4,686 tested PRISM compounds
BRD-A48376327-003-01-5	igmesine	sigma receptor agonist	SIGMAR1	16	15	0.0246479628139499	0.0103571023433	0.0142908604706499	0.5400804783898523	1.0	sigma receptor agonist sigmar1	other	BH across all 4,686 tested PRISM compounds
BRD-K51263939-001-08-6	sarcosine	Glycine transporter 1 inhibitor	SLC6A9	15	15	0.0943345146206	0.0798746064784	0.0144599081421999	0.9009714934164412	1.0	glycine transporter 1 inhibitor slc6a9	other	BH across all 4,686 tested PRISM compounds
BRD-A44008656-036-25-8	doxylamine	histamine receptor antagonist	CHRM1, HRH1	15	15	0.278585582865	0.264120495177	0.014465087688	0.7089232340537643	1.0	histamine receptor antagonist chrm1, hrh1	other	BH across all 4,686 tested PRISM compounds
BRD-A29349577-001-23-0	dropropizine	antitussive		15	15	0.135594350528	0.121088727635	0.014505622893	0.9338864180775844	1.0	antitussive 	other	BH across all 4,686 tested PRISM compounds
BRD-K66404838-310-01-1	nalbuphine	opioid receptor agonist, opioid receptor antagonist	OPRD1, OPRK1, OPRM1	15	15	-0.113679230052	-0.128236874927	0.014557644875	0.8357050269952793	1.0	opioid receptor agonist, opioid receptor antagonist oprd1, oprk1, oprm1	other	BH across all 4,686 tested PRISM compounds
BRD-K92116564-001-01-4	isoxepac	anti-inflammatory agent		15	14	0.199750031769	0.1850507944884999	0.0146992372805	0.3709510345330966	1.0	anti-inflammatory agent 	other	BH across all 4,686 tested PRISM compounds
BRD-A90272038-001-01-7	CGP-37849	glutamate receptor antagonist	GRIN2A, GRIN2B, GRIN2C, GRIN2D	15	13	-0.204620449293	-0.219345056919	0.014724607626	0.5189823900781524	1.0	glutamate receptor antagonist grin2a, grin2b, grin2c, grin2d	other	BH across all 4,686 tested PRISM compounds
BRD-K51662849-001-08-8	ilomastat	matrix metalloprotease inhibitor	ACAN, ADAM28, MMP1, MMP12, MMP13, MMP14, MMP2, MMP3, MMP8, MMP9	14	13	-0.06396454875895	-0.0786990800313	0.0147345312723499	0.5441316793449582	1.0	matrix metalloprotease inhibitor acan, adam28, mmp1, mmp12, mmp13, mmp14, mmp2, mmp3, mmp8, mmp9	other	BH across all 4,686 tested PRISM compounds
BRD-K72166146-066-05-4	dihydroergotamine	serotonin receptor agonist	ADRA2A, DRD2, HTR1B, HTR1D, HTR1E, HTR1F, HTR2B, HTR7	15	14	-0.155089970702	-0.1698794216144999	0.0147894509124999	0.8443001476220315	1.0	serotonin receptor agonist adra2a, drd2, htr1b, htr1d, htr1e, htr1f, htr2b, htr7	other	BH across all 4,686 tested PRISM compounds
BRD-K58819470-001-05-9	2-thiouracil			15	15	-0.0557519816659	-0.07073102187	0.0149790402040999	0.8357050269952793	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K69688083-004-23-1	mestinon	cholinesterase inhibitor	ACHE, BCHE	15	15	0.287681350045	0.272678105925	0.0150032441199999	0.6186695570822622	1.0	cholinesterase inhibitor ache, bche	other	BH across all 4,686 tested PRISM compounds
BRD-M97302542-001-03-6	dichloroacetate	pyruvate dehydrogenase kinase inhibitor	PDK1	14	13	-0.4492815820215	-0.464316321382	0.0150347393605	0.6799932443507429	1.0	pyruvate dehydrogenase kinase inhibitor pdk1	other	BH across all 4,686 tested PRISM compounds
BRD-K52075040-001-09-7	cerulenin	fatty acid synthase inhibitor	FASN	15	14	0.432022068319	0.416898771472	0.0151232968469999	0.7434206976952524	1.0	fatty acid synthase inhibitor fasn	other	BH across all 4,686 tested PRISM compounds
BRD-K75308783-001-07-0	SAR-245409	PI3K inhibitor	MTOR, PIK3CG	15	15	-0.53063956149	-0.545778444649	0.015138883159	1.0	1.0	pi3k inhibitor mtor, pik3cg	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K63533170-001-02-9	AM-630	cannabinoid receptor antagonist	CNR1, CNR2	15	15	0.180616600494	0.16546177471	0.0151548257839999	0.8357050269952793	1.0	cannabinoid receptor antagonist cnr1, cnr2	other	BH across all 4,686 tested PRISM compounds
BRD-A62197763-001-01-1	enciprazine	GABA receptor modulator	GABRA1	16	15	0.0881708235181	0.0728826395473	0.0152881839708	0.984231448342472	1.0	gaba receptor modulator gabra1	other	BH across all 4,686 tested PRISM compounds
BRD-A90799790-001-19-9	isradipine	calcium channel blocker	CACNA1C, CACNA1D, CACNA1F, CACNA1H, CACNA1S, CACNA2D1, CACNA2D2, CACNB2	16	15	0.294740600515	0.279414783668	0.015325816847	0.9527189705620792	1.0	calcium channel blocker cacna1c, cacna1d, cacna1f, cacna1h, cacna1s, cacna2d1, cacna2d2, cacnb2	other	BH across all 4,686 tested PRISM compounds
BRD-K55160477-001-04-7	benzo[d]thiazole-2(3h)-thione			14	15	0.08468838117835	0.0693496798355	0.0153387013428499	0.4714517068389269	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K50133271-001-18-7	tolfenamic-acid	cyclooxygenase inhibitor, prostanoid receptor antagonist		14	15	0.14452011296165	0.129036748471	0.01548336449065	0.8785934392551416	1.0	cyclooxygenase inhibitor, prostanoid receptor antagonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K50388907-001-30-4	fenofibrate	PPAR receptor agonist	MMP25, PPARA	14	13	-0.5364737054685	-0.551967121415	0.0154934159465	0.6447996764288364	1.0	ppar receptor agonist mmp25, ppara	other	BH across all 4,686 tested PRISM compounds
BRD-K23672206-001-01-4	BCI-540	glutamate receptor agonist		15	15	0.275667625903	0.259913632641	0.015753993262	0.5897385933186072	1.0	glutamate receptor agonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K13571841-001-14-4	pepstatin	aspartic protease inhibitor	CTSB, CTSD, CTSL, REN	14	15	0.2557610094705	0.239877343362	0.0158836661085	0.8785934392551416	1.0	aspartic protease inhibitor ctsb, ctsd, ctsl, ren	other	BH across all 4,686 tested PRISM compounds
BRD-K29735307-001-02-9	ostarine	androgen receptor modulator	AR	16	15	-0.02004585648755	-0.0360053240747	0.01595946758715	0.5935945343883464	1.0	androgen receptor modulator ar	other	BH across all 4,686 tested PRISM compounds
BRD-K81981783-236-02-9	gavestinel	glutamate receptor antagonist	GLRB	16	15	0.1237931870602	0.107735443501	0.0160577435592	0.7072734240075108	1.0	glutamate receptor antagonist glrb	other	BH across all 4,686 tested PRISM compounds
BRD-K54496168-003-01-2	propacetamol	cyclooxygenase inhibitor	PTGS2	14	15	0.140315091467	0.124053264336	0.0162618271309999	0.810299496070296	1.0	cyclooxygenase inhibitor ptgs2	other	BH across all 4,686 tested PRISM compounds
BRD-A41692738-001-07-6	TGX-221	PI3K inhibitor	PIK3CB, PIK3CD	15	14	-0.110364715438	-0.126670539737	0.0163058242989999	0.7106595685403921	1.0	pi3k inhibitor pik3cb, pik3cd	prespecified_pathway_related	BH across all 4,686 tested PRISM compounds
BRD-K28343777-001-01-6	20-hydroxyecdysone	ecdysone receptor modulator		15	15	0.229607212791	0.213257977672	0.0163492351189999	0.8034625743147712	1.0	ecdysone receptor modulator 	other	BH across all 4,686 tested PRISM compounds
BRD-K73132780-001-01-2	pyronaridine	antimalarial agent		16	15	-0.299919887574	-0.31639102587	0.016471138296	0.984231448342472	1.0	antimalarial agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K01950558-001-14-7	succinylsulfathiazole	dihydrofolate reductase inhibitor	DHFR	15	15	0.167867349276	0.151140625861	0.016726723415	0.8682259903524354	1.0	dihydrofolate reductase inhibitor dhfr	other	BH across all 4,686 tested PRISM compounds
BRD-K64054020-001-03-5	epoprostenol	prostacyclin analog	P2RY12, PTGER1, PTGER4, PTGIR, PTGIS	15	15	0.039865214382	0.0230892693203	0.0167759450616999	0.5897385933186072	1.0	prostacyclin analog p2ry12, ptger1, ptger4, ptgir, ptgis	other	BH across all 4,686 tested PRISM compounds
BRD-K88219015-001-10-8	asaraldehyde	cyclooxygenase inhibitor	PTGS2	14	15	0.1047439147915	0.0878527194814	0.0168911953101	0.7766531265771661	1.0	cyclooxygenase inhibitor ptgs2	other	BH across all 4,686 tested PRISM compounds
BRD-K10670311-001-15-5	sulfasalazine	cyclooxygenase inhibitor	ACAT1, ALOX5, CHUK, IKBKB, PLA2G1B, PPARG, PTGS1, PTGS2, SLC46A1, SLC7A11, TBXAS1	14	13	-0.542453392753	-0.559633951667	0.017180558914	0.7895508747416392	1.0	cyclooxygenase inhibitor acat1, alox5, chuk, ikbkb, pla2g1b, pparg, ptgs1, ptgs2, slc46a1, slc7a11, tbxas1	other	BH across all 4,686 tested PRISM compounds
BRD-K99121711-003-19-7	cinchocaine	sodium channel blocker	CALM1, SCN10A, SCN5A	16	15	0.0911718097013	0.0736868188512	0.0174849908501	0.984231448342472	1.0	sodium channel blocker calm1, scn10a, scn5a	other	BH across all 4,686 tested PRISM compounds
BRD-K76609936-001-08-4	imidacloprid	acetylcholine receptor antagonist	CHRFAM7A	14	14	-0.0413501014018	-0.05891401587875	0.01756391447695	0.7651995408617962	1.0	acetylcholine receptor antagonist chrfam7a	other	BH across all 4,686 tested PRISM compounds
BRD-K79450420-001-01-8	INCB-024360	indoleamine 2,3-dioxygenase inhibitor	IDO1	16	15	-0.050710827649	-0.06831307505	0.017602247401	0.7072734240075108	1.0	indoleamine 2,3-dioxygenase inhibitor ido1	other	BH across all 4,686 tested PRISM compounds
BRD-K90993449-001-02-7	KRN-633	VEGFR inhibitor	FLT1, FLT4, KDR	15	15	0.257520867622	0.239800437609	0.017720430013	0.7089232340537643	1.0	vegfr inhibitor flt1, flt4, kdr	other	BH across all 4,686 tested PRISM compounds
BRD-K31313613-003-04-2	BS-181	CDK inhibitor	CDK7	15	15	0.0809932499625	0.0631156191732	0.0178776307893	0.5897385933186072	1.0	cdk inhibitor cdk7	other	BH across all 4,686 tested PRISM compounds
BRD-A31362467-065-01-3	capreomycin	protein synthesis inhibitor		16	15	-0.2421463945725	-0.260024966204	0.0178785716315	0.6781060747462503	1.0	protein synthesis inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K17075857-001-18-4	chloroxine	opioid receptor antagonist	OPRK1	14	13	0.0609756708068	0.0430897244189	0.0178859463878999	0.9034412254330528	1.0	opioid receptor antagonist oprk1	other	BH across all 4,686 tested PRISM compounds
BRD-K37385792-003-02-1	conivaptan	vasopressin receptor antagonist	AVPR1A, AVPR2	14	14	-0.07776793705605	-0.09573009406845	0.0179621570124	0.908548798170922	1.0	vasopressin receptor antagonist avpr1a, avpr2	other	BH across all 4,686 tested PRISM compounds
BRD-A73566563-001-01-6	tiprenolol	adrenergic receptor antagonist	ADRB1, ADRB2, ADRB3	16	15	0.0881902107917	0.0699306161182	0.0182595946734999	0.984231448342472	1.0	adrenergic receptor antagonist adrb1, adrb2, adrb3	other	BH across all 4,686 tested PRISM compounds
BRD-K47936004-003-11-4	piribedil	dopamine receptor agonist	ADRA1A, ADRA2A, ADRA2C, DRD2, DRD3, DRD4, HTR1A, HTR2B	14	15	0.04772665671765	0.0293912084535	0.01833544826415	0.5853789284609614	1.0	dopamine receptor agonist adra1a, adra2a, adra2c, drd2, drd3, drd4, htr1a, htr2b	other	BH across all 4,686 tested PRISM compounds
BRD-K88172511-003-20-3	naltrexone	opioid receptor antagonist	OPRD1, OPRK1, OPRM1, SIGMAR1	14	13	-0.614920581097	-0.633259011085	0.018338429988	0.3693274135837848	1.0	opioid receptor antagonist oprd1, oprk1, oprm1, sigmar1	other	BH across all 4,686 tested PRISM compounds
BRD-K57033106-003-19-7	tripelennamine	histamine receptor antagonist	HRH1	14	15	0.168268097204	0.149910685529	0.0183574116749999	0.445008718746736	1.0	histamine receptor antagonist hrh1	other	BH across all 4,686 tested PRISM compounds
BRD-K49962337-001-02-9	baicalin	beta glucuronidase inhibitor	PREP	14	13	0.09547262540035	0.0770971491987	0.0183754762016499	0.5441316793449582	1.0	beta glucuronidase inhibitor prep	other	BH across all 4,686 tested PRISM compounds
